DISTRICT;VILLAGE_ID;CELL_ID;SECTOR_ID;DISTR_ID;PROV_ID;NAME;CELL;SECTOR;PROVINCE;CPU
Nyarugenge;11010606;110106;1101;11;1;Mpazi;Kora;Gitega;Kigali Town/Umujyi wa Kigali
Nyarugenge;11010607;110106;1101;11;1;Rugano;Kora;Gitega;Kigali Town/Umujyi wa Kigali
Nyarugenge;11010608;110106;1101;11;1;Rugari;Kora;Gitega;Kigali Town/Umujyi wa Kigali
Nyarugenge;11010609;110106;1101;11;1;Ubumwe;Kora;Gitega;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020101;110201;1102;11;1;Bwimo;Nyamweru;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020102;110201;1102;11;1;Gatare;Nyamweru;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020103;110201;1102;11;1;Mubuga;Nyamweru;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020104;110201;1102;11;1;Nyakirambi;Nyamweru;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020105;110201;1102;11;1;Nyamweru;Nyamweru;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020106;110201;1102;11;1;Ruhengeri;Nyamweru;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020201;110202;1102;11;1;Bibungo;Nzove;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020202;110202;1102;11;1;Bwiza;Nzove;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020203;110202;1102;11;1;Gateko;Nzove;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020204;110202;1102;11;1;Kagasa;Nzove;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020205;110202;1102;11;1;Nyabihu;Nzove;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020206;110202;1102;11;1;Rutagara I;Nzove;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020207;110202;1102;11;1;Rutagara Ii;Nzove;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020208;110202;1102;11;1;Ruyenzi;Nzove;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020301;110203;1102;11;1;Kagaramira;Taba;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020302;110203;1102;11;1;Ngendo;Taba;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020303;110203;1102;11;1;Nyarurama;Taba;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020304;110203;1102;11;1;Nyarusange;Taba;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020305;110203;1102;11;1;Rwakivumu;Taba;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11020306;110203;1102;11;1;Taba;Taba;Kanyinya;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030101;110301;1103;11;1;Akirwanda;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030102;110301;1103;11;1;Gisenga;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030103;110301;1103;11;1;Kadobogo;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030104;110301;1103;11;1;Kagarama;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030105;110301;1103;11;1;Kibisogi;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030106;110301;1103;11;1;Muganza;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030107;110301;1103;11;1;Murama;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030108;110301;1103;11;1;Rubuye;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030109;110301;1103;11;1;Ruhango;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030110;110301;1103;11;1;Ryasharangabo;Kigali;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030201;110302;1103;11;1;Agakomeye;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030202;110302;1103;11;1;Akagugu;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030203;110302;1103;11;1;Amahoro;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030204;110302;1103;11;1;Amajyambere;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030205;110302;1103;11;1;Birambo;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030206;110302;1103;11;1;Isangano;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030207;110302;1103;11;1;Kanyabami;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030208;110302;1103;11;1;Karambo;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030209;110302;1103;11;1;Mwendo;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030210;110302;1103;11;1;Ruhuha;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030211;110302;1103;11;1;Ubuzima;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030212;110302;1103;11;1;Umutekano;Mwendo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030301;110303;1103;11;1;Gakoni;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030302;110303;1103;11;1;Gatare;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030303;110303;1103;11;1;Giticyinyoni;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030304;110303;1103;11;1;Kadobogo;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030305;110303;1103;11;1;Kamenge;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030306;110303;1103;11;1;Karama;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030307;110303;1103;11;1;Kiruhura;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030308;110303;1103;11;1;Nyabikoni;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030309;110303;1103;11;1;Nyabugogo;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030310;110303;1103;11;1;Ruhondo;Nyabugogo;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030401;110304;1103;11;1;Misibya;Ruriba;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030402;110304;1103;11;1;Nyabitare;Ruriba;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030403;110304;1103;11;1;Ruhango;Ruriba;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030404;110304;1103;11;1;Ruharabuge;Ruriba;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030405;110304;1103;11;1;Ruriba;Ruriba;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030406;110304;1103;11;1;Ruzigimbogo;Ruriba;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030407;110304;1103;11;1;Ryamakomari;Ruriba;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030408;110304;1103;11;1;Tubungo;Ruriba;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030501;110305;1103;11;1;Akanyamirambo;Rwesero;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030502;110305;1103;11;1;Akinama;Rwesero;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030503;110305;1103;11;1;Makaga;Rwesero;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030504;110305;1103;11;1;Musimba;Rwesero;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030505;110305;1103;11;1;Ruhogo;Rwesero;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030506;110305;1103;11;1;Rwesero;Rwesero;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030507;110305;1103;11;1;Rweza;Rwesero;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11030508;110305;1103;11;1;Vuganyana;Rwesero;Kigali;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040101;110401;1104;11;1;Buhoro;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040102;110401;1104;11;1;Busasamana;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040103;110401;1104;11;1;Isimbi;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040104;110401;1104;11;1;Ituze;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040105;110401;1104;11;1;Karama;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040106;110401;1104;11;1;Karwarugabo;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040107;110401;1104;11;1;Kigabiro;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040108;110401;1104;11;1;Mataba;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040109;110401;1104;11;1;Munini;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040110;110401;1104;11;1;Ntaraga;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040111;110401;1104;11;1;Nunga;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040112;110401;1104;11;1;Rurama;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040113;110401;1104;11;1;Rutunga;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040114;110401;1104;11;1;Tetero;Kamuhoza;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040201;110402;1104;11;1;Akamahoro;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040202;110402;1104;11;1;Akishinge;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040203;110402;1104;11;1;Akishuri;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040204;110402;1104;11;1;Amahumbezi;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040205;110402;1104;11;1;Inganzo;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040206;110402;1104;11;1;Kigarama;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040207;110402;1104;11;1;Mpazi;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040208;110402;1104;11;1;Mugina;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040209;110402;1104;11;1;Ubumwe;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040210;110402;1104;11;1;Ubusabane;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040211;110402;1104;11;1;Umubano;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040212;110402;1104;11;1;Umurinzi;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040213;110402;1104;11;1;Uruyange;Katabaro;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040301;110403;1104;11;1;Akabeza;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040302;110403;1104;11;1;Amahoro;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040303;110403;1104;11;1;Birama;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040304;110403;1104;11;1;Buhoro;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040305;110403;1104;11;1;Bwiza;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040306;110403;1104;11;1;Byimana;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040307;110403;1104;11;1;Gakaraza;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040308;110403;1104;11;1;Gaseke;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040309;110403;1104;11;1;Ihuriro;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040310;110403;1104;11;1;Inkurunziza;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040311;110403;1104;11;1;Karambi;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040312;110403;1104;11;1;Kigina;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040313;110403;1104;11;1;Kimisagara;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040314;110403;1104;11;1;Kove;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040315;110403;1104;11;1;Muganza;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040316;110403;1104;11;1;Nyabugogo;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040317;110403;1104;11;1;Nyagakoki;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040318;110403;1104;11;1;Nyakabingo;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040319;110403;1104;11;1;Nyamabuye;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040320;110403;1104;11;1;Sangwa;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11040321;110403;1104;11;1;Sano;Kimisagara;Kimisagara;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050101;110501;1105;11;1;Kamatamu;Kankuba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050102;110501;1105;11;1;Kankuba;Kankuba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050103;110501;1105;11;1;Karukina;Kankuba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050104;110501;1105;11;1;Musave;Kankuba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050105;110501;1105;11;1;Nyarumanga;Kankuba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050106;110501;1105;11;1;Rugendabari;Kankuba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050201;110502;1105;11;1;Ayabatanga;Kavumu;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050202;110502;1105;11;1;Kankurimba;Kavumu;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050203;110502;1105;11;1;Kavumu;Kavumu;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050204;110502;1105;11;1;Mubura;Kavumu;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050205;110502;1105;11;1;Murondo;Kavumu;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050206;110502;1105;11;1;Nyakabingo;Kavumu;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050207;110502;1105;11;1;Nyarubuye;Kavumu;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050301;110503;1105;11;1;Burema;Mataba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050302;110503;1105;11;1;Gahombo;Mataba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050303;110503;1105;11;1;Kabeza;Mataba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050304;110503;1105;11;1;Karambi;Mwendo;Mageragere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050305;110503;1105;11;1;Kwisanga;Mataba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050306;110503;1105;11;1;Mageragere;Mataba;Mageregere;Kigali Town/Umujyi wa Kigali
Nyarugenge;11050307;110503;1105;11;1;Mataba;Mataba;Mageregere;Kigali Town/Umujyi wa Kigali
